datetime,close,acc_close,div
2016-10-18,1405.61,1772.58,0.0396
2016-10-19,1405.94,1772.99,0.0396
2016-10-20,1407.3,1774.71,0.0396
2016-10-21,1416.91,1786.82,0.0394
2016-10-24,1432.87,1806.96,0.0389
2016-10-25,1435.66,1810.47,0.0389
2016-10-26,1425.28,1797.38,0.0392
2016-10-27,1424.08,1795.86,0.0393
2016-10-28,1419.02,1789.48,0.0392
2016-10-31,1419.43,1790.01,0.0393
2016-11-01,1428.79,1801.8,0.0391
2016-11-02,1414.98,1784.39,0.0394
2016-11-03,1425.92,1798.19,0.0392
2016-11-04,1423.27,1794.84,0.0393
2016-11-07,1427.16,1799.75,0.0392
2016-11-08,1431.93,1805.76,0.0391
2016-11-09,1426.89,1799.4,0.0392
2016-11-10,1445.28,1822.6,0.0389
2016-11-11,1448.84,1827.08,0.0388
2016-11-14,1449.97,1828.51,0.0387
2016-11-15,1449.26,1827.62,0.0388
2016-11-16,1449.72,1828.19,0.0388
2016-11-17,1458.81,1839.66,0.0388
2016-11-18,1457.69,1838.25,0.0388
2016-11-21,1471.92,1856.19,0.0385
2016-11-22,1482.42,1869.44,0.0381
2016-11-23,1490.72,1879.91,0.038
2016-11-24,1492.37,1881.98,0.038
2016-11-25,1505.95,1899.11,0.0375
2016-11-28,1519.18,1915.8,0.0372
2016-11-29,1526.66,1925.23,0.0369
2016-11-30,1508.02,1901.72,0.0373
2016-12-01,1520.61,1917.6,0.0371
2016-12-02,1509.02,1902.98,0.0371
2016-12-05,1485.49,1873.31,0.0374
2016-12-06,1481.71,1868.54,0.0376
2016-12-07,1484.34,1871.86,0.0376
2016-12-08,1484.57,1872.15,0.0376
2016-12-09,1501.79,1893.86,0.037
2016-12-12,1475.76,1861.04,0.0405
2016-12-13,1469.5,1853.14,0.0409
2016-12-14,1461,1842.43,0.041
2016-12-15,1433.07,1807.2,0.0421
2016-12-16,1433.17,1807.33,0.0422
2016-12-19,1426.97,1799.5,0.0424
2016-12-20,1415.67,1785.26,0.0427
2016-12-21,1428.4,1801.31,0.0424
2016-12-22,1432.27,1806.2,0.0424
2016-12-23,1418.92,1789.36,0.0426
2016-12-26,1424.62,1796.55,0.0424
2016-12-27,1421.11,1792.12,0.0426
2016-12-28,1415.76,1785.37,0.0427
2016-12-29,1413.12,1782.04,0.0427
2016-12-30,1418.72,1789.1,0.0426
2017-01-03,1434.48,1808.99,0.0422
2017-01-04,1445.98,1823.49,0.042
2017-01-05,1448.91,1827.18,0.0419
2017-01-06,1445.41,1822.77,0.042
2017-01-09,1454.4,1834.1,0.0418
2017-01-10,1448.73,1826.96,0.0419
2017-01-11,1438,1813.42,0.0419
2017-01-12,1429.81,1803.1,0.0421
2017-01-13,1437.92,1813.32,0.0418
2017-01-16,1446.83,1824.56,0.0413
2017-01-17,1447.38,1825.24,0.0414
2017-01-18,1456.6,1836.88,0.0412
2017-01-19,1453.05,1832.4,0.0412
2017-01-20,1463.32,1845.34,0.0411
2017-01-23,1462.76,1844.65,0.0411
2017-01-24,1470.52,1854.43,0.0408
2017-01-25,1472.71,1857.19,0.0407
2017-01-26,1476.35,1861.78,0.0405
2017-02-03,1462.79,1844.68,0.0409
2017-02-06,1466.42,1849.26,0.0409
2017-02-07,1467.97,1851.22,0.041
2017-02-08,1473.69,1858.43,0.0409
2017-02-09,1480.14,1866.57,0.0408
2017-02-10,1490.6,1879.75,0.0404
2017-02-13,1503.11,1895.53,0.0402
2017-02-14,1500.95,1892.81,0.0402
2017-02-15,1505.03,1897.95,0.0399
2017-02-16,1510.92,1905.38,0.0398
2017-02-17,1499.9,1891.48,0.0402
2017-02-20,1526.74,1925.32,0.0396
2017-02-21,1528.58,1927.65,0.0396
2017-02-22,1534.91,1935.63,0.0395
2017-02-23,1525.91,1924.28,0.0396
2017-02-24,1521.46,1918.67,0.0397
2017-02-27,1507.08,1900.53,0.04
